date,uniquePageviews,Inquiry,source,medium,campaign,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Month,Impressions,Clicks
08/24/2017,1,NA,COLLECTIVE,PREROLL,FY2015_Transfer,1,0,1,0,1,1,0,2017-08,,
08/24/2017,2,NA,FACEBOOK,LEADGEN,FY2018_Transfer,0,85,1,1,2,1,85,2017-08,,
08/24/2017,2,NA,N9515.1355588DOUBLECLICK.COMBI25,DISPLAY,FY2017_Umbrella,1,0,2,2,4,2,0,2017-08,,
08/24/2017,4,NA,YOUTUBE,VIDEO,FY2018_YouTube,3,0,4,3,5,4,0,2017-08,,
08/24/2017,5,NA,DBM,VIDEO,FY2018_Umbrella,2,174,3,3,5,3,174,2017-08,,
08/24/2017,7,NA,FACEBOOK,PAGELINK,FY2018_Transfer,7,0,7,7,7,7,0,2017-08,,
08/24/2017,9,NA,DBM,DISPLAY,FY2017_Umbrella,1,162,4,0,9,4,162,2017-08,,
08/24/2017,11,CU - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08,,
08/24/2017,17,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,13,87,15,7,17,15,87,2017-08,,
08/24/2017,18,NA,DBM,DISPLAY,FY2018_Umbrella,17,0,18,18,19,18,0,2017-08,,
08/25/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/25/2017,1,NA,DBM,DISPLAY,FY2017_Umbrella,0,5,1,0,1,1,5,2017-08,,
08/25/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/25/2017,1,NA,N9515.115091MAINETODAY.COM-PORTL,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/25/2017,2,NA,FACEBOOK,NEWSFEED_LINK,FY2017_Undergrad,0,335,2,0,6,2,335,2017-08,,
08/25/2017,2,NA,N9515.133062BANGORDAILYNEWS0,DISPLAY,FY2018_Umbrella,2,0,2,0,2,2,0,2017-08,,
08/25/2017,4,NA,FACEBOOK,PAGELINK,FY2017_Transfer,3,526,4,0,5,4,526,2017-08,,
08/25/2017,8,NA,FACEBOOK,PAGELINK,FY2018_Transfer,8,0,8,8,8,8,0,2017-08,,
08/25/2017,9,NA,DBM,DISPLAY,FY2018_Umbrella,8,0,9,9,11,9,0,2017-08,,
08/25/2017,19,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,16,506,19,16,22,19,506,2017-08,,
08/26/2017,2,NA,DBM,DISPLAY,FY2017_Umbrella,0,421,2,0,7,2,420,2017-08,,
08/26/2017,2,NA,FACEBOOK,NEWSFEED_LINK,FY2017_Undergrad,0,298,2,0,4,2,298,2017-08,,
08/26/2017,10,NA,DBM,VIDEO,FY2018_Umbrella,1,553,3,3,10,3,552,2017-08,,
08/26/2017,10,NA,FACEBOOK,PAGELINK,FY2018_Transfer,10,0,10,10,10,10,0,2017-08,,
08/26/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,13,150,15,13,18,15,150,2017-08,,
08/26/2017,29,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,27,30,29,20,31,29,30,2017-08,,
08/27/2017,1,NA,DBM,DISPLAY,FY2017_Umbrella,0,5,1,0,2,1,5,2017-08,,
08/27/2017,1,NA,FACEBOOK,NEWSFEED_LINK,FY2017_Undergrad,1,0,1,0,1,1,0,2017-08,,
08/27/2017,3,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,3,0,3,2,3,3,0,2017-08,,
08/27/2017,11,NA,FACEBOOK,PAGELINK,FY2018_Transfer,11,0,11,11,11,11,0,2017-08,,
08/27/2017,25,NA,DBM,DISPLAY,FY2018_Umbrella,17,416,20,18,29,20,417,2017-08,,
08/27/2017,45,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,40,165,43,35,49,43,165,2017-08,,
08/28/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,0,0,0,1,1,0,2017-08,,
08/28/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/28/2017,5,NA,GMAIL,INBOX,FY2018_Gmail,2,58,5,1,15,5,58,2017-08,,
08/28/2017,7,NA,DBM,DISPLAY,FY2017_Umbrella,0,1470,2,0,15,2,1471,2017-08,,
08/28/2017,8,NA,FACEBOOK,PAGELINK,FY2018_Transfer,7,4,8,8,9,8,4,2017-08,,
08/28/2017,14,NA,DBM,DISPLAY,FY2018_Umbrella,14,0,14,14,14,14,0,2017-08,,
08/28/2017,43,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,32,478,39,22,50,39,479,2017-08,,
08/29/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,64,0,0,2,0,0,2017-08,,
08/29/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,8,0,0,1,0,0,2017-08,,
08/29/2017,1,OL - Thank You,google,cpc,FY2018_Online,0,13,0,0,1,0,0,2017-08,,
08/29/2017,1,NA,FACEBOOK,PAGELINK,FY2017_Transfer,1,0,1,0,1,1,0,2017-08,,
08/29/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-08,,
08/29/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/29/2017,2,NA,FACEBOOK,PAGELINK,FY2017_Courses,0,9,1,0,2,1,9,2017-08,,
08/29/2017,2,NA,GMAIL,INBOX,FY2018_Gmail,0,968,1,0,2,1,968,2017-08,,
08/29/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,2,0,2,0,2,2,0,2017-08,,
08/29/2017,12,NA,FACEBOOK,PAGELINK,FY2018_Transfer,12,0,12,9,12,12,0,2017-08,,
08/29/2017,25,NA,DBM,DISPLAY,FY2018_Umbrella,17,113,18,18,25,18,113,2017-08,,
08/29/2017,27,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,25,155,26,19,30,26,155,2017-08,,
08/30/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,0,0,0,1,1,0,2017-08,,
08/30/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-08,,
08/30/2017,1,NA,DBM,DISPLAY,FY2017_Umbrella,0,10,1,0,2,1,10,2017-08,,
08/30/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/30/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/30/2017,7,NA,FACEBOOK,PAGELINK,FY2018_Transfer,7,0,7,6,7,7,0,2017-08,,
08/30/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,14,265,15,14,17,15,265,2017-08,,
08/30/2017,35,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,28,1119,33,23,40,33,1119,2017-08,,
08/31/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,1,0,1,0,1,1,0,2017-08,,
08/31/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-08,,
08/31/2017,1,NA,DBM,DISPLAY,FY2017_Umbrella,0,7,1,0,1,1,7,2017-08,,
08/31/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-08,,
08/31/2017,1,NA,FACEBOOK,PAGELINK,FY2017_Courses,1,0,1,0,1,1,0,2017-08,,
08/31/2017,13,NA,DBM,DISPLAY,FY2018_Umbrella,11,105,12,11,13,12,105,2017-08,,
08/31/2017,15,NA,FACEBOOK,PAGELINK,FY2018_Transfer,13,0,15,11,22,15,1,2017-08,,
08/31/2017,30,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,27,81,30,21,33,30,81,2017-08,,
09/01/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-09,,
09/01/2017,1,NA,FACEBOOK,PAGELINK,FY2017_Transfer,1,0,1,0,1,1,0,2017-09,,
09/01/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/01/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/01/2017,2,NA,N9515.133062BANGORDAILYNEWS0,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/01/2017,12,NA,FACEBOOK,PAGELINK,FY2018_Transfer,12,0,12,11,12,12,0,2017-09,,
09/01/2017,15,NA,DBM,DISPLAY,FY2018_Umbrella,13,4,14,12,15,14,4,2017-09,,
09/01/2017,35,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,31,48,33,23,36,33,48,2017-09,,
09/02/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,0,0,0,1,1,0,2017-09,,
09/02/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,19,0,0,1,0,0,2017-09,,
09/02/2017,1,NA,GMAIL,INBOX,FY2018_Gmail,1,0,1,0,1,1,0,2017-09,,
09/02/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/02/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/02/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/02/2017,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/02/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,3,1,4,3,0,2017-09,,
09/02/2017,11,CU - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09,,
09/02/2017,20,NA,FACEBOOK,PAGELINK,FY2018_Transfer,18,289,20,19,22,20,289,2017-09,,
09/02/2017,28,NA,DBM,DISPLAY,FY2018_Umbrella,27,23,28,26,32,28,24,2017-09,,
09/02/2017,33,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,28,943,32,23,38,32,944,2017-09,,
09/03/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,10,0,0,1,0,0,2017-09,,
09/03/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,398,0,0,1,0,0,2017-09,,
09/03/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/03/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/03/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/03/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2017-09,,
09/03/2017,18,NA,FACEBOOK,PAGELINK,FY2018_Transfer,17,982,18,15,19,18,982,2017-09,,
09/03/2017,27,NA,DBM,DISPLAY,FY2018_Umbrella,25,2,27,24,31,27,2,2017-09,,
09/03/2017,34,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,32,1774,34,22,39,34,1775,2017-09,,
09/04/2017,1,HS - Thank You,Facebook,PageLink,FY2018_Undergrad,0,49,0,0,1,0,0,2017-09,,
09/04/2017,2,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,2,0,2,1,2,2,0,2017-09,,
09/04/2017,2,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/04/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/04/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2017-09,,
09/04/2017,4,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-09,,
09/04/2017,25,NA,FACEBOOK,PAGELINK,FY2018_Transfer,25,0,25,22,25,25,0,2017-09,,
09/04/2017,27,NA,DBM,DISPLAY,FY2018_Umbrella,22,107,25,24,28,25,107,2017-09,,
09/04/2017,49,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,38,897,42,34,51,42,896,2017-09,,
09/05/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,19,0,0,1,0,0,2017-09,,
09/05/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/05/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/05/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-09,,
09/05/2017,3,NA,SJ,DISPLAY,FY2018_Umbrella,1,36,2,2,3,2,36,2017-09,,
09/05/2017,15,NA,DBM,DISPLAY,FY2018_Umbrella,14,0,15,15,17,15,0,2017-09,,
09/05/2017,22,NA,FACEBOOK,PAGELINK,FY2018_Transfer,18,137,19,12,25,19,138,2017-09,,
09/05/2017,32,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,32,0,32,27,32,32,0,2017-09,,
09/06/2017,1,CU - Thank You,google,cpc,FY2018_Gmail,0,0,0,0,1,1,0,2017-09,,
09/06/2017,1,HS - Thank You,google,cpc,FY2018_Gmail,0,0,0,0,1,1,0,2017-09,,
09/06/2017,1,NA,FACEBOOK,PAGELINK,FY2017_Courses,1,0,1,0,1,1,0,2017-09,,
09/06/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/06/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/06/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/06/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/06/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,1,33,2,2,3,2,33,2017-09,,
09/06/2017,3,NA,DBM,VIDEO,FY2018_Umbrella,3,0,3,2,3,3,0,2017-09,,
09/06/2017,19,NA,DBM,DISPLAY,FY2018_Umbrella,14,133,16,15,26,16,133,2017-09,,
09/06/2017,29,NA,FACEBOOK,PAGELINK,FY2018_Transfer,24,67,26,18,29,26,67,2017-09,,
09/06/2017,39,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,39,0,39,37,39,39,0,2017-09,,
09/06/2017,45,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,43,868,45,28,48,45,868,2017-09,,
09/07/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,5,0,0,1,0,0,2017-09,,
09/07/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,18,0,0,1,0,0,2017-09,,
09/07/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,0,1,1,0,2017-09,,
09/07/2017,1,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/07/2017,1,NA,GMAIL,INBOX,FY2018_Gmail,1,0,1,1,1,1,0,2017-09,,
09/07/2017,2,HS - Thank You,google,cpc,FY2018_Undergrad,1,0,1,0,2,2,0,2017-09,,
09/07/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/07/2017,9,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,4,102,5,2,9,5,103,2017-09,,
09/07/2017,27,NA,DBM,DISPLAY,FY2018_Umbrella,16,428,20,19,33,20,428,2017-09,,
09/07/2017,33,NA,FACEBOOK,PAGELINK,FY2018_Transfer,25,281,27,20,36,27,282,2017-09,,
09/07/2017,52,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,46,597,51,37,60,51,597,2017-09,,
09/07/2017,81,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,71,1067,77,62,88,77,1068,2017-09,,
09/08/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-09,,
09/08/2017,1,HS - Thank You,Spotify,Display,FY2018_Umbrella,0,259,0,0,2,0,0,2017-09,,
09/08/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/08/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/08/2017,1,NA,LINKEDIN,SOCIAL,FY2016_PDP,1,0,1,1,1,1,0,2017-09,,
09/08/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/08/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/08/2017,2,NA,DBM,DISPLAY,FY2017_Umbrella,0,8,1,0,2,1,8,2017-09,,
09/08/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/08/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,1,2,2,3,2,1,2017-09,,
09/08/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-09,,
09/08/2017,11,HS - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09,,
09/08/2017,12,NA,DBM,DISPLAY,FY2018_Umbrella,12,0,12,12,12,12,0,2017-09,,
09/08/2017,12,NA,FACEBOOK,PAGELINK,FY2018_Transfer,12,0,12,10,12,12,0,2017-09,,
09/08/2017,47,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,42,2764,46,27,53,46,2762,2017-09,,
09/08/2017,127,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,108,3049,115,92,148,114,3046,2017-09,,
09/09/2017,1,HS - Thank You,google,cpc,FY2018_Gmail,0,49,0,0,1,0,0,2017-09,,
09/09/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,10,0,0,1,0,0,2017-09,,
09/09/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,49,0,0,2,0,0,2017-09,,
09/09/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/09/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,0,0,1,1,2,1,0,2017-09,,
09/09/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/09/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/09/2017,2,HS - Thank You,google,cpc,FY2018_Undergrad,0,123,1,0,3,1,122,2017-09,,
09/09/2017,2,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,2,0,2,2,2,2,0,2017-09,,
09/09/2017,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-09,,
09/09/2017,6,NA,BDN,DISPLAY,FY2018_Umbrella,6,0,6,6,6,6,0,2017-09,,
09/09/2017,18,NA,FACEBOOK,PAGELINK,FY2018_Transfer,18,0,18,17,18,18,0,2017-09,,
09/09/2017,24,NA,DBM,DISPLAY,FY2018_Umbrella,22,49,23,19,24,23,49,2017-09,,
09/09/2017,45,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,44,12,45,29,46,45,12,2017-09,,
09/09/2017,128,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,104,5465,120,95,145,120,5464,2017-09,,
09/10/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,30,0,0,1,0,0,2017-09,,
09/10/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/10/2017,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/10/2017,4,NA,BDN,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-09,,
09/10/2017,11,HS - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09,,
09/10/2017,22,NA,DBM,DISPLAY,FY2018_Umbrella,20,26,21,19,23,21,25,2017-09,,
09/10/2017,24,NA,FACEBOOK,PAGELINK,FY2018_Transfer,23,3,24,20,25,24,3,2017-09,,
09/10/2017,52,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,44,3494,50,32,59,50,3494,2017-09,,
09/10/2017,121,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,105,2392,117,86,132,117,2393,2017-09,,
09/11/2017,1,DC - Thank You,google,cpc,FY2018_Gmail,0,0,0,0,1,1,0,2017-09,,
09/11/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/11/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/11/2017,6,NA,PANDORA,DISPLAY,FY2018_Umbrella,4,18,5,5,6,5,18,2017-09,,
09/11/2017,10,NA,BDN,DISPLAY,FY2018_Umbrella,9,445,10,9,11,10,445,2017-09,,
09/11/2017,26,NA,FACEBOOK,PAGELINK,FY2018_Transfer,23,850,25,21,30,25,850,2017-09,,
09/11/2017,31,NA,DBM,DISPLAY,FY2018_Umbrella,24,109,27,23,32,27,108,2017-09,,
09/11/2017,50,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,44,145,47,31,52,47,144,2017-09,,
09/11/2017,138,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,120,5911,131,106,148,131,5912,2017-09,,
09/12/2017,1,CU - Thank You,google,cpc,FY2018_Gmail,0,12,0,0,1,0,0,2017-09,,
09/12/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,22,0,0,1,0,0,2017-09,,
09/12/2017,1,GR - Thank You,google,cpc,FY2018_Gmail,0,11,0,0,1,0,0,2017-09,,
09/12/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,0,0,0,1,1,0,2017-09,,
09/12/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/12/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/12/2017,2,NA,DBM,DISPLAY,FY2017_Umbrella,0,25,1,0,2,1,25,2017-09,,
09/12/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2017-09,,
09/12/2017,14,NA,FACEBOOK,PAGELINK,FY2018_Transfer,10,117,12,9,16,12,117,2017-09,,
09/12/2017,25,NA,DBM,DISPLAY,FY2018_Umbrella,23,95,24,23,28,24,95,2017-09,,
09/12/2017,39,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,37,69,39,18,42,39,69,2017-09,,
09/12/2017,88,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,76,1160,82,63,96,82,1161,2017-09,,
09/13/2017,1,HS - Thank You,Facebook,PageLink,FY2018_Undergrad,0,0,0,0,1,1,0,2017-09,,
09/13/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/13/2017,1,NA,FACEBOOK,NEWSFEED,FY2014_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/13/2017,1,NA,GMAIL,INBOX,FY2018_Gmail,1,0,1,1,1,1,0,2017-09,,
09/13/2017,1,NA,INSTAGRAM,NEWSFEED_LINK,FY2017_Undergrad,1,0,1,1,1,1,0,2017-09,,
09/13/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/13/2017,1,NA,TWITTER,SOCIAL,FY2015_Graduate,1,0,1,1,1,1,0,2017-09,,
09/13/2017,2,NA,DBM,DISPLAY,FY2017_Umbrella,1,111,2,0,3,2,111,2017-09,,
09/13/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,0,70,1,1,2,1,70,2017-09,,
09/13/2017,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-09,,
09/13/2017,4,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,4,0,4,4,4,4,0,2017-09,,
09/13/2017,13,NA,FACEBOOK,PAGELINK,FY2018_Transfer,13,0,13,10,13,13,0,2017-09,,
09/13/2017,28,NA,DBM,DISPLAY,FY2018_Umbrella,19,273,24,20,37,24,274,2017-09,,
09/13/2017,42,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,39,1194,42,31,45,42,1194,2017-09,,
09/13/2017,48,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,40,1095,45,35,52,45,1095,2017-09,,
09/14/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,0,0,0,1,1,0,2017-09,,
09/14/2017,1,GR - Thank You,google,cpc,FY2018_Gmail,0,4,0,0,1,0,0,2017-09,,
09/14/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,13,0,0,1,0,0,2017-09,,
09/14/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/14/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/14/2017,2,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,0,20,1,1,2,1,20,2017-09,,
09/14/2017,2,NA,SJ,DISPLAY,FY2018_Umbrella,0,16,1,1,2,1,16,2017-09,,
09/14/2017,3,NA,DBM,VIDEO,FY2018_Umbrella,1,57,2,2,3,2,57,2017-09,,
09/14/2017,4,NA,PANDORA,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-09,,
09/14/2017,11,CU - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09,,
09/14/2017,23,NA,FACEBOOK,PAGELINK,FY2018_Transfer,21,22,23,21,25,23,22,2017-09,,
09/14/2017,25,NA,DBM,DISPLAY,FY2018_Umbrella,23,135,24,24,25,24,135,2017-09,,
09/14/2017,51,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,46,985,50,36,55,50,985,2017-09,,
09/14/2017,90,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,81,1004,87,69,97,87,1003,2017-09,,
09/15/2017,1,NA,GMAIL,INBOX,FY2018_Gmail,1,0,1,1,1,1,0,2017-09,,
09/15/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/15/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/15/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/15/2017,2,NA,FACEBOOK,PAGELINK,fy2017_undergrad,2,0,2,2,2,2,0,2017-09,,
09/15/2017,2,NA,FACEBOOK,PAGELINK,fy2018_undergrad,1,17,2,2,4,2,17,2017-09,,
09/15/2017,4,NA,BDN,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-09,,
09/15/2017,4,NA,DBM,VIDEO,FY2018_Umbrella,2,7,4,4,6,4,7,2017-09,,
09/15/2017,22,NA,FACEBOOK,PAGELINK,FY2018_Transfer,20,346,21,18,22,21,346,2017-09,,
09/15/2017,35,NA,DBM,DISPLAY,FY2018_Umbrella,30,91,33,31,39,33,90,2017-09,,
09/15/2017,49,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,43,82,48,36,53,48,82,2017-09,,
09/15/2017,75,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,64,1741,72,55,84,72,1744,2017-09,,
09/16/2017,1,NA,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/16/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
09/16/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-09,,
